,name,review,bookmark,smile,sad,address,district,cuisine,dish
20876,The Cheesecake Factory 芝樂坊餐廳,761,42459,459,47,"Shop G102, G/F, Gateway Arcade, Harbour City, 25 Canton Road,",Tsim Sha Tsui,American,Hamburger
20877,La Scala 花月庭,560,40872,302,75,"2/F, Royal Plaza Hotel, 193 Prince Edward Road West,",Mong Kok,International,Buffet
20878,Goobne Chicken,610,37812,462,17,"2/F, The HART, 4 Hart Avenue,",Tsim Sha Tsui,Korean,Korean Fried Chicken
20879,Promenade Restaurant Promenade 西餐廳,430,37784,251,57,"7/F, Harbour Plaza Metropolis, 7 Metropolis Drive,",Hung Hom,International,Buffet
20880,Deluxe Daikiya Japanese Restaurant 極尚大喜屋日本料理,597,60359,445,23,"Shop 102, 1/F, Albion Plaza, 2-6 Granville Road,",Tsim Sha Tsui,Japanese,Sushi/Sashimi
20881,The Place,520,58751,260,76,"Level L, Cordis, Hong Kong at Langham Place, 555 Shanghai Street,",Mong Kok,International,Seafood
20882,LAB EAT Restaurant & Bar,620,57443,475,31,"Shop 1-2, G/F, Kiu Fung Mansion, 83-89 Kimberlay Road,",Tsim Sha Tsui,Western,Seafood
20883,Market Hotpot 鮮入圍煮,320,49070,224,24,"2/F, Dundas Square, 43H Dundas Street,",Mong Kok,Guangdong,Hot Pot
20884,Sky726,594,46837,442,41,"25/F, 724-726 Nathan Road,",Mong Kok,French,Dessert
20885,Sing Heung Yuen 勝香園,1379,46289,974,79,"G/F, 2 Mei Lun Street,",Central,Hong Kong Style,Tea Restaurant
20886,Espuma,1019,44762,654,81,"2/F, H8, 8 Hau Fook Street,",Tsim Sha Tsui,Spanish,Dessert
20887,TONO DAIKIYA Japanese Restaurant 殿 大喜屋日本料理,568,44264,404,24,"1/F, 26 Kimberley Road,",Tsim Sha Tsui,Japanese,Sushi/Sashimi
20888,The Greenery 雅苑座,810,43066,528,80,"3/F, The Royal Garden, 69 Mody Road,",Tsim Sha Tsui,Western,Buffet
20889,Australia Dairy Company 澳洲牛奶公司,2705,42847,1630,276,"G/F, 47-49 Parkes Street,",Jordan,Hong Kong Style,Dessert
20890,Burgeroom,1116,42504,897,61,"Shop D, G/F, Food Street, 50-56 Paterson Street, Fashion Walk,",Causeway Bay,American,Hamburger
20891,The Cheesecake Factory 芝樂坊餐廳,761,42459,459,47,"Shop G102, G/F, Gateway Arcade, Harbour City, 25 Canton Road,",Tsim Sha Tsui,American,Hamburger
20892,La Scala 花月庭,560,40872,302,75,"2/F, Royal Plaza Hotel, 193 Prince Edward Road West,",Mong Kok,International,Buffet
20893,Goobne Chicken,610,37812,462,17,"2/F, The HART, 4 Hart Avenue,",Tsim Sha Tsui,Korean,Korean Fried Chicken
20894,Promenade Restaurant Promenade 西餐廳,430,37784,251,57,"7/F, Harbour Plaza Metropolis, 7 Metropolis Drive,",Hung Hom,International,Buffet
20895,Deluxe Daikiya Japanese Restaurant 極尚大喜屋日本料理,597,60359,445,23,"Shop 102, 1/F, Albion Plaza, 2-6 Granville Road,",Tsim Sha Tsui,Japanese,Sushi/Sashimi
20896,The Place,520,58751,260,76,"Level L, Cordis, Hong Kong at Langham Place, 555 Shanghai Street,",Mong Kok,International,Seafood
20897,LAB EAT Restaurant & Bar,620,57443,475,31,"Shop 1-2, G/F, Kiu Fung Mansion, 83-89 Kimberlay Road,",Tsim Sha Tsui,Western,Seafood
20898,Market Hotpot 鮮入圍煮,320,49070,224,24,"2/F, Dundas Square, 43H Dundas Street,",Mong Kok,Guangdong,Hot Pot
20899,Sky726,594,46837,442,41,"25/F, 724-726 Nathan Road,",Mong Kok,French,Dessert
20900,Sing Heung Yuen 勝香園,1379,46289,974,79,"G/F, 2 Mei Lun Street,",Central,Hong Kong Style,Tea Restaurant
20901,Espuma,1019,44762,654,81,"2/F, H8, 8 Hau Fook Street,",Tsim Sha Tsui,Spanish,Dessert
20902,TONO DAIKIYA Japanese Restaurant 殿 大喜屋日本料理,568,44264,404,24,"1/F, 26 Kimberley Road,",Tsim Sha Tsui,Japanese,Sushi/Sashimi
20903,The Greenery 雅苑座,810,43066,528,80,"3/F, The Royal Garden, 69 Mody Road,",Tsim Sha Tsui,Western,Buffet
20904,Australia Dairy Company 澳洲牛奶公司,2705,42847,1630,276,"G/F, 47-49 Parkes Street,",Jordan,Hong Kong Style,Dessert
20905,Burgeroom,1116,42504,897,61,"Shop D, G/F, Food Street, 50-56 Paterson Street, Fashion Walk,",Causeway Bay,American,Hamburger
20906,The Cheesecake Factory 芝樂坊餐廳,761,42459,459,47,"Shop G102, G/F, Gateway Arcade, Harbour City, 25 Canton Road,",Tsim Sha Tsui,American,Hamburger
20907,La Scala 花月庭,560,40872,302,75,"2/F, Royal Plaza Hotel, 193 Prince Edward Road West,",Mong Kok,International,Buffet
20908,Goobne Chicken,610,37812,462,17,"2/F, The HART, 4 Hart Avenue,",Tsim Sha Tsui,Korean,Korean Fried Chicken
20909,Promenade Restaurant Promenade 西餐廳,430,37784,251,57,"7/F, Harbour Plaza Metropolis, 7 Metropolis Drive,",Hung Hom,International,Buffet
20910,Deluxe Daikiya Japanese Restaurant 極尚大喜屋日本料理,597,60359,445,23,"Shop 102, 1/F, Albion Plaza, 2-6 Granville Road,",Tsim Sha Tsui,Japanese,Sushi/Sashimi
20911,The Place,520,58751,260,76,"Level L, Cordis, Hong Kong at Langham Place, 555 Shanghai Street,",Mong Kok,International,Seafood
20912,LAB EAT Restaurant & Bar,620,57443,475,31,"Shop 1-2, G/F, Kiu Fung Mansion, 83-89 Kimberlay Road,",Tsim Sha Tsui,Western,Seafood
20913,Market Hotpot 鮮入圍煮,320,49070,224,24,"2/F, Dundas Square, 43H Dundas Street,",Mong Kok,Guangdong,Hot Pot
20914,Sky726,594,46837,442,41,"25/F, 724-726 Nathan Road,",Mong Kok,French,Dessert
20915,Sing Heung Yuen 勝香園,1379,46289,974,79,"G/F, 2 Mei Lun Street,",Central,Hong Kong Style,Tea Restaurant
20916,Espuma,1019,44762,654,81,"2/F, H8, 8 Hau Fook Street,",Tsim Sha Tsui,Spanish,Dessert
20917,TONO DAIKIYA Japanese Restaurant 殿 大喜屋日本料理,568,44264,404,24,"1/F, 26 Kimberley Road,",Tsim Sha Tsui,Japanese,Sushi/Sashimi
20918,The Greenery 雅苑座,810,43066,528,80,"3/F, The Royal Garden, 69 Mody Road,",Tsim Sha Tsui,Western,Buffet
20919,Australia Dairy Company 澳洲牛奶公司,2705,42847,1630,276,"G/F, 47-49 Parkes Street,",Jordan,Hong Kong Style,Dessert
20920,Burgeroom,1116,42504,897,61,"Shop D, G/F, Food Street, 50-56 Paterson Street, Fashion Walk,",Causeway Bay,American,Hamburger
20921,The Cheesecake Factory 芝樂坊餐廳,761,42459,459,47,"Shop G102, G/F, Gateway Arcade, Harbour City, 25 Canton Road,",Tsim Sha Tsui,American,Hamburger
20922,La Scala 花月庭,560,40872,302,75,"2/F, Royal Plaza Hotel, 193 Prince Edward Road West,",Mong Kok,International,Buffet
20923,Goobne Chicken,610,37812,462,17,"2/F, The HART, 4 Hart Avenue,",Tsim Sha Tsui,Korean,Korean Fried Chicken
20924,Promenade Restaurant Promenade 西餐廳,430,37784,251,57,"7/F, Harbour Plaza Metropolis, 7 Metropolis Drive,",Hung Hom,International,Buffet
20925,Deluxe Daikiya Japanese Restaurant 極尚大喜屋日本料理,597,60359,445,23,"Shop 102, 1/F, Albion Plaza, 2-6 Granville Road,",Tsim Sha Tsui,Japanese,Sushi/Sashimi
20926,The Place,520,58751,260,76,"Level L, Cordis, Hong Kong at Langham Place, 555 Shanghai Street,",Mong Kok,International,Seafood
20927,LAB EAT Restaurant & Bar,620,57443,475,31,"Shop 1-2, G/F, Kiu Fung Mansion, 83-89 Kimberlay Road,",Tsim Sha Tsui,Western,Seafood
20928,Market Hotpot 鮮入圍煮,320,49070,224,24,"2/F, Dundas Square, 43H Dundas Street,",Mong Kok,Guangdong,Hot Pot
20929,Sky726,594,46837,442,41,"25/F, 724-726 Nathan Road,",Mong Kok,French,Dessert
20930,Sing Heung Yuen 勝香園,1379,46289,974,79,"G/F, 2 Mei Lun Street,",Central,Hong Kong Style,Tea Restaurant
20931,Espuma,1019,44762,654,81,"2/F, H8, 8 Hau Fook Street,",Tsim Sha Tsui,Spanish,Dessert
20932,TONO DAIKIYA Japanese Restaurant 殿 大喜屋日本料理,568,44264,404,24,"1/F, 26 Kimberley Road,",Tsim Sha Tsui,Japanese,Sushi/Sashimi
20933,The Greenery 雅苑座,810,43066,528,80,"3/F, The Royal Garden, 69 Mody Road,",Tsim Sha Tsui,Western,Buffet
20934,Australia Dairy Company 澳洲牛奶公司,2705,42847,1630,276,"G/F, 47-49 Parkes Street,",Jordan,Hong Kong Style,Dessert
20935,Burgeroom,1116,42504,897,61,"Shop D, G/F, Food Street, 50-56 Paterson Street, Fashion Walk,",Causeway Bay,American,Hamburger
20936,The Cheesecake Factory 芝樂坊餐廳,761,42459,459,47,"Shop G102, G/F, Gateway Arcade, Harbour City, 25 Canton Road,",Tsim Sha Tsui,American,Hamburger
20937,La Scala 花月庭,560,40872,302,75,"2/F, Royal Plaza Hotel, 193 Prince Edward Road West,",Mong Kok,International,Buffet
20938,Goobne Chicken,610,37812,462,17,"2/F, The HART, 4 Hart Avenue,",Tsim Sha Tsui,Korean,Korean Fried Chicken
20939,Promenade Restaurant Promenade 西餐廳,430,37784,251,57,"7/F, Harbour Plaza Metropolis, 7 Metropolis Drive,",Hung Hom,International,Buffet
20940,Deluxe Daikiya Japanese Restaurant 極尚大喜屋日本料理,597,60359,445,23,"Shop 102, 1/F, Albion Plaza, 2-6 Granville Road,",Tsim Sha Tsui,Japanese,Sushi/Sashimi
20941,The Place,520,58751,260,76,"Level L, Cordis, Hong Kong at Langham Place, 555 Shanghai Street,",Mong Kok,International,Seafood
20942,LAB EAT Restaurant & Bar,620,57443,475,31,"Shop 1-2, G/F, Kiu Fung Mansion, 83-89 Kimberlay Road,",Tsim Sha Tsui,Western,Seafood
20943,Market Hotpot 鮮入圍煮,320,49070,224,24,"2/F, Dundas Square, 43H Dundas Street,",Mong Kok,Guangdong,Hot Pot
20944,Sky726,594,46837,442,41,"25/F, 724-726 Nathan Road,",Mong Kok,French,Dessert
20945,Sing Heung Yuen 勝香園,1379,46289,974,79,"G/F, 2 Mei Lun Street,",Central,Hong Kong Style,Tea Restaurant
20946,Espuma,1019,44762,654,81,"2/F, H8, 8 Hau Fook Street,",Tsim Sha Tsui,Spanish,Dessert
20947,TONO DAIKIYA Japanese Restaurant 殿 大喜屋日本料理,568,44264,404,24,"1/F, 26 Kimberley Road,",Tsim Sha Tsui,Japanese,Sushi/Sashimi
20948,The Greenery 雅苑座,810,43066,528,80,"3/F, The Royal Garden, 69 Mody Road,",Tsim Sha Tsui,Western,Buffet
20949,Australia Dairy Company 澳洲牛奶公司,2705,42847,1630,276,"G/F, 47-49 Parkes Street,",Jordan,Hong Kong Style,Dessert
20950,Burgeroom,1116,42504,897,61,"Shop D, G/F, Food Street, 50-56 Paterson Street, Fashion Walk,",Causeway Bay,American,Hamburger
20951,The Cheesecake Factory 芝樂坊餐廳,761,42459,459,47,"Shop G102, G/F, Gateway Arcade, Harbour City, 25 Canton Road,",Tsim Sha Tsui,American,Hamburger
20952,La Scala 花月庭,560,40872,302,75,"2/F, Royal Plaza Hotel, 193 Prince Edward Road West,",Mong Kok,International,Buffet
20953,Goobne Chicken,610,37812,462,17,"2/F, The HART, 4 Hart Avenue,",Tsim Sha Tsui,Korean,Korean Fried Chicken
20954,Promenade Restaurant Promenade 西餐廳,430,37784,251,57,"7/F, Harbour Plaza Metropolis, 7 Metropolis Drive,",Hung Hom,International,Buffet
20955,Deluxe Daikiya Japanese Restaurant 極尚大喜屋日本料理,597,60359,445,23,"Shop 102, 1/F, Albion Plaza, 2-6 Granville Road,",Tsim Sha Tsui,Japanese,Sushi/Sashimi
20956,The Place,520,58751,260,76,"Level L, Cordis, Hong Kong at Langham Place, 555 Shanghai Street,",Mong Kok,International,Seafood
20957,LAB EAT Restaurant & Bar,620,57443,475,31,"Shop 1-2, G/F, Kiu Fung Mansion, 83-89 Kimberlay Road,",Tsim Sha Tsui,Western,Seafood
20958,Market Hotpot 鮮入圍煮,320,49070,224,24,"2/F, Dundas Square, 43H Dundas Street,",Mong Kok,Guangdong,Hot Pot
20959,Sky726,594,46837,442,41,"25/F, 724-726 Nathan Road,",Mong Kok,French,Dessert
20960,Sing Heung Yuen 勝香園,1379,46289,974,79,"G/F, 2 Mei Lun Street,",Central,Hong Kong Style,Tea Restaurant
20961,Espuma,1019,44762,654,81,"2/F, H8, 8 Hau Fook Street,",Tsim Sha Tsui,Spanish,Dessert
20962,TONO DAIKIYA Japanese Restaurant 殿 大喜屋日本料理,568,44264,404,24,"1/F, 26 Kimberley Road,",Tsim Sha Tsui,Japanese,Sushi/Sashimi
20963,The Greenery 雅苑座,810,43066,528,80,"3/F, The Royal Garden, 69 Mody Road,",Tsim Sha Tsui,Western,Buffet
20964,Australia Dairy Company 澳洲牛奶公司,2705,42847,1630,276,"G/F, 47-49 Parkes Street,",Jordan,Hong Kong Style,Dessert
20965,Burgeroom,1116,42504,897,61,"Shop D, G/F, Food Street, 50-56 Paterson Street, Fashion Walk,",Causeway Bay,American,Hamburger
20966,The Cheesecake Factory 芝樂坊餐廳,761,42459,459,47,"Shop G102, G/F, Gateway Arcade, Harbour City, 25 Canton Road,",Tsim Sha Tsui,American,Hamburger
20967,La Scala 花月庭,560,40872,302,75,"2/F, Royal Plaza Hotel, 193 Prince Edward Road West,",Mong Kok,International,Buffet
20968,Goobne Chicken,610,37812,462,17,"2/F, The HART, 4 Hart Avenue,",Tsim Sha Tsui,Korean,Korean Fried Chicken
20969,Promenade Restaurant Promenade 西餐廳,430,37784,251,57,"7/F, Harbour Plaza Metropolis, 7 Metropolis Drive,",Hung Hom,International,Buffet
20970,Deluxe Daikiya Japanese Restaurant 極尚大喜屋日本料理,597,60359,445,23,"Shop 102, 1/F, Albion Plaza, 2-6 Granville Road,",Tsim Sha Tsui,Japanese,Sushi/Sashimi
20971,The Place,520,58751,260,76,"Level L, Cordis, Hong Kong at Langham Place, 555 Shanghai Street,",Mong Kok,International,Seafood
20972,LAB EAT Restaurant & Bar,620,57443,475,31,"Shop 1-2, G/F, Kiu Fung Mansion, 83-89 Kimberlay Road,",Tsim Sha Tsui,Western,Seafood
20973,Market Hotpot 鮮入圍煮,320,49070,224,24,"2/F, Dundas Square, 43H Dundas Street,",Mong Kok,Guangdong,Hot Pot
20974,Sky726,594,46837,442,41,"25/F, 724-726 Nathan Road,",Mong Kok,French,Dessert
20975,Sing Heung Yuen 勝香園,1379,46289,974,79,"G/F, 2 Mei Lun Street,",Central,Hong Kong Style,Tea Restaurant
20976,Espuma,1019,44762,654,81,"2/F, H8, 8 Hau Fook Street,",Tsim Sha Tsui,Spanish,Dessert
20977,TONO DAIKIYA Japanese Restaurant 殿 大喜屋日本料理,568,44264,404,24,"1/F, 26 Kimberley Road,",Tsim Sha Tsui,Japanese,Sushi/Sashimi
20978,The Greenery 雅苑座,810,43066,528,80,"3/F, The Royal Garden, 69 Mody Road,",Tsim Sha Tsui,Western,Buffet
20979,Australia Dairy Company 澳洲牛奶公司,2705,42847,1630,276,"G/F, 47-49 Parkes Street,",Jordan,Hong Kong Style,Dessert
20980,Burgeroom,1116,42504,897,61,"Shop D, G/F, Food Street, 50-56 Paterson Street, Fashion Walk,",Causeway Bay,American,Hamburger
20981,The Cheesecake Factory 芝樂坊餐廳,761,42459,459,47,"Shop G102, G/F, Gateway Arcade, Harbour City, 25 Canton Road,",Tsim Sha Tsui,American,Hamburger
20982,La Scala 花月庭,560,40872,302,75,"2/F, Royal Plaza Hotel, 193 Prince Edward Road West,",Mong Kok,International,Buffet
20983,Goobne Chicken,610,37812,462,17,"2/F, The HART, 4 Hart Avenue,",Tsim Sha Tsui,Korean,Korean Fried Chicken
20984,Promenade Restaurant Promenade 西餐廳,430,37784,251,57,"7/F, Harbour Plaza Metropolis, 7 Metropolis Drive,",Hung Hom,International,Buffet
20985,Deluxe Daikiya Japanese Restaurant 極尚大喜屋日本料理,597,60359,445,23,"Shop 102, 1/F, Albion Plaza, 2-6 Granville Road,",Tsim Sha Tsui,Japanese,Sushi/Sashimi
20986,The Place,520,58751,260,76,"Level L, Cordis, Hong Kong at Langham Place, 555 Shanghai Street,",Mong Kok,International,Seafood
20987,LAB EAT Restaurant & Bar,620,57443,475,31,"Shop 1-2, G/F, Kiu Fung Mansion, 83-89 Kimberlay Road,",Tsim Sha Tsui,Western,Seafood
20988,Market Hotpot 鮮入圍煮,320,49070,224,24,"2/F, Dundas Square, 43H Dundas Street,",Mong Kok,Guangdong,Hot Pot
20989,Sky726,594,46837,442,41,"25/F, 724-726 Nathan Road,",Mong Kok,French,Dessert
20990,Sing Heung Yuen 勝香園,1379,46289,974,79,"G/F, 2 Mei Lun Street,",Central,Hong Kong Style,Tea Restaurant
20991,Espuma,1019,44762,654,81,"2/F, H8, 8 Hau Fook Street,",Tsim Sha Tsui,Spanish,Dessert
20992,TONO DAIKIYA Japanese Restaurant 殿 大喜屋日本料理,568,44264,404,24,"1/F, 26 Kimberley Road,",Tsim Sha Tsui,Japanese,Sushi/Sashimi
20993,The Greenery 雅苑座,810,43066,528,80,"3/F, The Royal Garden, 69 Mody Road,",Tsim Sha Tsui,Western,Buffet
20994,Australia Dairy Company 澳洲牛奶公司,2705,42847,1630,276,"G/F, 47-49 Parkes Street,",Jordan,Hong Kong Style,Dessert
20995,Burgeroom,1116,42504,897,61,"Shop D, G/F, Food Street, 50-56 Paterson Street, Fashion Walk,",Causeway Bay,American,Hamburger
20996,The Cheesecake Factory 芝樂坊餐廳,761,42459,459,47,"Shop G102, G/F, Gateway Arcade, Harbour City, 25 Canton Road,",Tsim Sha Tsui,American,Hamburger
20997,La Scala 花月庭,560,40872,302,75,"2/F, Royal Plaza Hotel, 193 Prince Edward Road West,",Mong Kok,International,Buffet
20998,Goobne Chicken,610,37812,462,17,"2/F, The HART, 4 Hart Avenue,",Tsim Sha Tsui,Korean,Korean Fried Chicken
20999,Promenade Restaurant Promenade 西餐廳,430,37784,251,57,"7/F, Harbour Plaza Metropolis, 7 Metropolis Drive,",Hung Hom,International,Buffet
21000,Deluxe Daikiya Japanese Restaurant 極尚大喜屋日本料理,597,60359,445,23,"Shop 102, 1/F, Albion Plaza, 2-6 Granville Road,",Tsim Sha Tsui,Japanese,Sushi/Sashimi
21001,The Place,520,58751,260,76,"Level L, Cordis, Hong Kong at Langham Place, 555 Shanghai Street,",Mong Kok,International,Seafood
21002,LAB EAT Restaurant & Bar,620,57443,475,31,"Shop 1-2, G/F, Kiu Fung Mansion, 83-89 Kimberlay Road,",Tsim Sha Tsui,Western,Seafood
21003,Market Hotpot 鮮入圍煮,320,49070,224,24,"2/F, Dundas Square, 43H Dundas Street,",Mong Kok,Guangdong,Hot Pot
21004,Sky726,594,46837,442,41,"25/F, 724-726 Nathan Road,",Mong Kok,French,Dessert
21005,Sing Heung Yuen 勝香園,1379,46289,974,79,"G/F, 2 Mei Lun Street,",Central,Hong Kong Style,Tea Restaurant
21006,Espuma,1019,44762,654,81,"2/F, H8, 8 Hau Fook Street,",Tsim Sha Tsui,Spanish,Dessert
21007,TONO DAIKIYA Japanese Restaurant 殿 大喜屋日本料理,568,44264,404,24,"1/F, 26 Kimberley Road,",Tsim Sha Tsui,Japanese,Sushi/Sashimi
21008,The Greenery 雅苑座,810,43066,528,80,"3/F, The Royal Garden, 69 Mody Road,",Tsim Sha Tsui,Western,Buffet
21009,Australia Dairy Company 澳洲牛奶公司,2705,42847,1630,276,"G/F, 47-49 Parkes Street,",Jordan,Hong Kong Style,Dessert
21010,Burgeroom,1116,42504,897,61,"Shop D, G/F, Food Street, 50-56 Paterson Street, Fashion Walk,",Causeway Bay,American,Hamburger
21011,The Cheesecake Factory 芝樂坊餐廳,761,42459,459,47,"Shop G102, G/F, Gateway Arcade, Harbour City, 25 Canton Road,",Tsim Sha Tsui,American,Hamburger
21012,La Scala 花月庭,560,40872,302,75,"2/F, Royal Plaza Hotel, 193 Prince Edward Road West,",Mong Kok,International,Buffet
21013,Goobne Chicken,610,37812,462,17,"2/F, The HART, 4 Hart Avenue,",Tsim Sha Tsui,Korean,Korean Fried Chicken
21014,Promenade Restaurant Promenade 西餐廳,430,37784,251,57,"7/F, Harbour Plaza Metropolis, 7 Metropolis Drive,",Hung Hom,International,Buffet
21015,Deluxe Daikiya Japanese Restaurant 極尚大喜屋日本料理,597,60359,445,23,"Shop 102, 1/F, Albion Plaza, 2-6 Granville Road,",Tsim Sha Tsui,Japanese,Sushi/Sashimi
21016,The Place,520,58751,260,76,"Level L, Cordis, Hong Kong at Langham Place, 555 Shanghai Street,",Mong Kok,International,Seafood
21017,LAB EAT Restaurant & Bar,620,57443,475,31,"Shop 1-2, G/F, Kiu Fung Mansion, 83-89 Kimberlay Road,",Tsim Sha Tsui,Western,Seafood
21018,Market Hotpot 鮮入圍煮,320,49070,224,24,"2/F, Dundas Square, 43H Dundas Street,",Mong Kok,Guangdong,Hot Pot
21019,Sky726,594,46837,442,41,"25/F, 724-726 Nathan Road,",Mong Kok,French,Dessert
21020,Sing Heung Yuen 勝香園,1379,46289,974,79,"G/F, 2 Mei Lun Street,",Central,Hong Kong Style,Tea Restaurant
21021,Espuma,1019,44762,654,81,"2/F, H8, 8 Hau Fook Street,",Tsim Sha Tsui,Spanish,Dessert
21022,TONO DAIKIYA Japanese Restaurant 殿 大喜屋日本料理,568,44264,404,24,"1/F, 26 Kimberley Road,",Tsim Sha Tsui,Japanese,Sushi/Sashimi
21023,The Greenery 雅苑座,810,43066,528,80,"3/F, The Royal Garden, 69 Mody Road,",Tsim Sha Tsui,Western,Buffet
21024,Australia Dairy Company 澳洲牛奶公司,2705,42847,1630,276,"G/F, 47-49 Parkes Street,",Jordan,Hong Kong Style,Dessert
21025,Burgeroom,1116,42504,897,61,"Shop D, G/F, Food Street, 50-56 Paterson Street, Fashion Walk,",Causeway Bay,American,Hamburger
